"sale_price","living_area","basement_area","overall_quality","year_built","neighborhood","garage_capacity","sale_price_bc"
140000,1355,728,"Average",1941,"Crawford",2,73.3734568107068
315000,2727,853,"Very_Good",1932,"Crawford",2,90.7627444107517
259500,2320,1028,"Above_Average",1945,"Crawford",1,86.2805782062123
257500,1839,1477,"Above_Average",1957,"Crawford",2,86.1061221675518
219500,1740,800,"Good",1940,"Crawford",1,82.5802075308115
217000,2259,1809,"Above_Average",1953,"Crawford",2,82.3326207598574
201000,1560,1560,"Above_Average",1960,"Crawford",2,80.6952405207469
215000,1488,1488,"Above_Average",1968,"Crawford",2,82.1330064284103
123900,1045,516,"Above_Average",1980,"Blueste",2,71.046046465989
170000,1680,1680,"Below_Average",1995,"Crawford",2,77.2217273947572
200000,1020,1004,"Very_Good",1988,"Blueste",2,80.5897010752451
198000,1696,1696,"Good",1971,"Crawford",2,80.377429136066
200624,2515,2035,"Above_Average",1957,"Crawford",2,80.6556039857197
315000,2726,279,"Very_Good",1986,"Crawford",2,90.7627444107517
115000,1517,793,"Average",1919,"Iowa_DOT_and_Rail_Road",0,69.6604642023129
141000,1215,720,"Above_Average",1940,"Iowa_DOT_and_Rail_Road",2,73.5112551425014
87000,803,720,"Average",1941,"Iowa_DOT_and_Rail_Road",2,64.6973215285781
129850,1601,936,"Average",1925,"Iowa_DOT_and_Rail_Road",0,71.9312378336658
100000,1123,732,"Below_Average",1939,"Iowa_DOT_and_Rail_Road",1,67.1311764015569
150909,1828,859,"Average",1923,"Iowa_DOT_and_Rail_Road",0,74.8385769600281
75200,816,816,"Average",1922,"Iowa_DOT_and_Rail_Road",1,62.2391043437082
118400,1012,1012,"Above_Average",1920,"Iowa_DOT_and_Rail_Road",1,70.1989768858525
67000,1077,961,"Average",1920,"Iowa_DOT_and_Rail_Road",1,60.3544661525083
152000,1558,910,"Average",1950,"Iowa_DOT_and_Rail_Road",1,74.9806835921147
68104,845,0,"Poor",1939,"Iowa_DOT_and_Rail_Road",1,60.6179456087069
119600,1991,957,"Average",1895,"Iowa_DOT_and_Rail_Road",0,70.386270702684
140000,1073,1073,"Below_Average",1957,"Iowa_DOT_and_Rail_Road",2,73.3734568107068
124900,1001,837,"Average",1930,"Iowa_DOT_and_Rail_Road",1,71.1970149345247
375000,1625,1573,"Very_Good",2006,"Crawford",2,94.9846400767953
235000,1625,1573,"Very_Good",2006,"Crawford",2,84.0697892121136
183500,1299,1001,"Above_Average",1979,"Mitchell",2,78.7883083351342
156000,912,888,"Above_Average",1978,"Mitchell",2,75.4952429432232
134000,1080,1084,"Above_Average",1983,"Mitchell",2,72.5307890307646
215000,1392,1441,"Average",2002,"Mitchell",3,82.1330064284103
245000,1409,1409,"Good",2002,"Mitchell",2,84.9921117250812
210000,1478,1454,"Good",1991,"Mitchell",2,81.6278057171229
148000,918,852,"Good",1975,"Mitchell",1,74.4558659357911
143000,1026,970,"Above_Average",1974,"Mitchell",2,73.7846676947359
244000,1501,1501,"Good",1987,"Timberland",2,84.9011641236841
330000,1502,1502,"Good",1998,"Green_Hills",1,91.8712690771372
170000,1328,1350,"Average",1959,"Timberland",1,77.2217273947572
257000,2279,585,"Above_Average",1958,"Timberland",2,86.0623494453004
231713,1689,1689,"Good",2006,"Timberland",2,83.7601973832817
267300,1564,1546,"Very_Good",2006,"Timberland",2,86.9514717363868
265900,1484,1476,"Very_Good",2006,"Timberland",2,86.8321461487418
239000,1571,1571,"Very_Good",2007,"Timberland",3,84.4421856322615
248900,1646,1638,"Very_Good",2006,"Timberland",3,85.3441693525129
174000,1240,1265,"Good",1985,"Timberland",2,77.6953435434147
187500,1717,1156,"Good",1990,"Timberland",2,79.2358290057563
204000,1756,872,"Above_Average",1996,"Timberland",2,81.0095139734793
180500,1312,1267,"Very_Good",2001,"Timberland",2,78.447842006928
187500,1146,868,"Good",2003,"Timberland",2,79.2358290057563
282000,1922,1922,"Very_Good",2002,"Timberland",3,88.1769361082539
178000,1491,1491,"Above_Average",1996,"Timberland",2,78.1608629160702
270000,1629,1616,"Very_Good",2002,"Timberland",3,87.1802822781911
279900,2486,1122,"Good",2003,"Timberland",2,88.0048487988716
186700,1572,1572,"Average",1963,"Timberland",3,79.1469017110671
283463,1776,1732,"Very_Good",2006,"Timberland",3,88.2962564020671
392000,1824,1824,"Very_Excellent",2006,"Timberland",3,96.0878840779395
281213,2482,1094,"Very_Good",2005,"Timberland",3,88.1125573031606
147000,1120,1120,"Average",2007,"Mitchell",0,74.3230020112729
130000,2034,0,"Fair",1953,"Mitchell",4,71.9531568846377
140000,936,920,"Above_Average",1996,"Mitchell",2,73.3734568107068
132250,1040,1064,"Below_Average",1963,"Mitchell",2,72.279688611778
143000,1632,1632,"Average",1967,"Mitchell",2,73.7846676947359
168000,1622,1249,"Below_Average",1961,"Mitchell",4,76.9817787543231
129900,1060,1040,"Average",1976,"Meadow_Village",2,71.9385462930443
134000,1142,1142,"Average",1976,"Meadow_Village",2,72.5307890307646
85500,1092,546,"Below_Average",1972,"Meadow_Village",1,64.3992783990321
106500,992,530,"Below_Average",1970,"Meadow_Village",1,68.2599061656312
93900,1092,546,"Below_Average",1970,"Meadow_Village",0,66.020690533115
75000,1092,546,"Below_Average",1970,"Meadow_Village",1,62.1950183929375
84500,630,630,"Below_Average",1970,"Meadow_Village",0,64.1983972920153
75190,1092,546,"Below_Average",1976,"Meadow_Village",1,62.2369021360039
146800,1062,1029,"Above_Average",1976,"Mitchell",2,74.2963479315208
153500,1008,923,"Average",1977,"Mitchell",2,75.1748202885937
188000,1356,1244,"Above_Average",1977,"Mitchell",2,79.2912641540349
196000,1676,1160,"Average",1977,"Mitchell",2,80.1635429314687
157000,1432,716,"Average",1977,"Mitchell",2,75.6223340650779
138000,796,796,"Average",1971,"Mitchell",0,73.0956302180749
129500,768,768,"Average",1970,"Mitchell",2,71.8800194316192
80000,1608,1396,"Below_Average",1961,"Mitchell",1,63.2717132202972
129500,845,845,"Below_Average",1982,"Mitchell",2,71.8800194316192
135000,1178,1090,"Average",1976,"Mitchell",2,72.6731725095527
124500,816,816,"Average",1982,"Mitchell",1,71.136736717805
139000,816,816,"Average",1983,"Mitchell",1,73.234918284014
93500,974,974,"Average",1991,"Mitchell",0,65.9460016902654
124500,887,864,"Average",1984,"Mitchell",1,71.136736717805
149900,1293,1178,"Above_Average",1954,"North_Ames",2,74.7064636382165
157500,1024,1008,"Above_Average",1956,"North_Ames",1,75.6856520746051
169000,1797,1617,"Average",1957,"North_Ames",3,77.1020192914469
252000,1390,1705,"Above_Average",1957,"North_Ames",2,85.6210703725811
192100,1851,1851,"Good",1969,"North_Ames",2,79.7417114719992
183500,1525,813,"Above_Average",1997,"Gilbert",2,78.7883083351342
222000,2236,964,"Good",1997,"Gilbert",2,82.8256883255724
170000,1671,781,"Above_Average",1995,"Gilbert",2,77.2217273947572
187500,1498,691,"Above_Average",1995,"Gilbert",2,79.2358290057563
202000,1776,821,"Above_Average",1996,"Gilbert",2,80.8003868939178
185000,1511,802,"Above_Average",1997,"Gilbert",2,78.956978088851
320000,2462,1392,"Good",2005,"Gilbert",2,91.1365692002177
240000,1670,1670,"Good",2006,"Gilbert",3,84.5345535760257
250000,2064,1074,"Very_Good",2005,"Gilbert",2,85.4427190999916
239900,1801,893,"Very_Good",2005,"Gilbert",3,84.5253297853525
309000,2212,1700,"Good",2005,"Gilbert",3,90.3082337349177
274725,2021,868,"Good",2006,"Gilbert",2,87.5766045485142
270000,2687,2062,"Very_Good",1994,"Stone_Brook",2,87.1802822781911
183500,1169,1160,"Above_Average",1993,"Gilbert",2,78.7883083351342
165600,1501,697,"Above_Average",1993,"Gilbert",2,76.6909956798171
176500,1632,935,"Good",1998,"Gilbert",2,77.9872215167217
130000,1204,1191,"Very_Good",1987,"Stone_Brook",2,71.9531568846377
239000,1767,1064,"Good",1987,"Stone_Brook",2,84.4421856322615
275000,1742,1742,"Very_Good",1985,"Stone_Brook",2,87.5995130192361
457347,2798,1398,"Excellent",2005,"Stone_Brook",3,100.021101906213
545224,3390,1528,"Very_Excellent",2006,"Stone_Brook",3,104.693539780025
356383,2473,1094,"Excellent",2006,"Stone_Brook",3,93.7325513067957
556581,2868,1992,"Excellent",2005,"Stone_Brook",3,105.255192236278
361919,2576,1234,"Very_Good",2006,"Stone_Brook",3,94.1099009247184
535000,2698,1850,"Very_Excellent",2006,"Stone_Brook",3,104.180363609401
401179,2795,1390,"Excellent",2005,"Stone_Brook",3,96.6687182838382
438780,2945,1410,"Very_Excellent",2006,"Stone_Brook",3,98.948896847178
169000,2320,0,"Average",1948,"Gilbert",2,77.1020192914469
145000,1056,1056,"Average",1955,"Gilbert",2,74.0552271452151
318000,1714,1714,"Excellent",2005,"Stone_Brook",2,90.9875686346265
319000,1826,1814,"Very_Good",2005,"Stone_Brook",3,91.0621564962813
470000,2000,1910,"Excellent",2005,"Stone_Brook",3,100.733219947835
202500,1621,1208,"Good",1984,"Northwest_Ames",2,80.8528137423857
229000,2183,1204,"Good",1988,"Northwest_Ames",3,83.5021777612618
235000,2263,795,"Good",1977,"Northwest_Ames",2,84.0697892121136
190000,1574,796,"Above_Average",1976,"Northwest_Ames",2,79.5119051971938
169000,1102,988,"Above_Average",1980,"Northwest_Ames",2,77.1020192914469
241500,1872,1845,"Good",1988,"Northwest_Ames",2,84.6725657697779
188900,1857,945,"Good",1978,"Northwest_Ames",2,79.3907693924947
207500,1686,1686,"Above_Average",1980,"Northwest_Ames",2,81.3718153919397
250000,2784,1392,"Good",1978,"Northwest_Ames",2,85.4427190999916
179900,1552,713,"Above_Average",1975,"Northwest_Ames",2,78.3792402207226
172000,1083,1047,"Good",1976,"Northwest_Ames",2,77.4595680878856
294323,2318,960,"Good",2005,"Somerset",2,89.1678431707739
184500,1875,675,"Above_Average",1975,"Northwest_Ames",2,78.9008691774257
153500,1074,1056,"Average",1975,"Northwest_Ames",2,75.1748202885937
162900,1664,832,"Good",1976,"Northwest_Ames",2,76.3600618628145
181000,1309,1040,"Above_Average",1974,"Northwest_Ames",2,78.5048796349552
155000,1103,1103,"Above_Average",1974,"Northwest_Ames",2,75.3675393294352
138800,1096,1096,"Average",1969,"North_Ames",1,73.2071209362394
116050,864,864,"Below_Average",1970,"North_Ames",1,69.828029575539
88000,858,858,"Below_Average",1971,"North_Ames",0,64.8938823970694
97500,874,864,"Below_Average",1971,"North_Ames",2,66.6823768609879
190000,1419,1487,"Above_Average",2002,"North_Ames",2,79.5119051971938
105500,1092,525,"Above_Average",1973,"Briardale",2,68.0896814117787
125500,1365,765,"Average",1973,"Briardale",2,71.2871613680173
83000,987,483,"Above_Average",1973,"Briardale",1,63.893705842914
116000,1030,494,"Above_Average",1972,"Briardale",1,69.8200761114241
91500,1218,672,"Above_Average",1971,"Briardale",0,65.5689205602713
118000,1218,672,"Above_Average",1972,"Briardale",1,70.1362292805728
89000,948,483,"Above_Average",1972,"Briardale",1,65.0887751002753
108000,1092,525,"Above_Average",1972,"Briardale",1,68.5130095365624
94500,987,483,"Above_Average",1972,"Briardale",1,66.1322776448948
146300,1069,1069,"Above_Average",1975,"Northpark_Villa",2,74.2295933752035
145000,1387,943,"Average",1967,"North_Ames",1,74.0552271452151
123000,900,864,"Average",1967,"North_Ames",1,70.9093914897195
137500,1055,1055,"Good",1976,"Northpark_Villa",1,73.0257021368616
144000,1456,855,"Above_Average",1976,"Northpark_Villa",2,73.9202997140237
315000,1980,1980,"Excellent",2004,"Northridge_Heights",3,90.7627444107517
412083,2589,1738,"Excellent",2006,"Northridge_Heights",3,97.3458958449262
342643,2596,1249,"Excellent",2006,"Northridge_Heights",3,92.7766216340551
252000,1618,1618,"Very_Good",2004,"Northridge_Heights",3,85.6210703725811
465000,2076,2076,"Very_Excellent",2006,"Northridge_Heights",3,100.453555983455
293000,1740,1721,"Good",2006,"Northridge_Heights",3,89.0629674239092
415000,1868,1868,"Excellent",2005,"Northridge_Heights",3,97.5247702847936
326000,1850,1833,"Excellent",2004,"Northridge_Heights",3,91.5794201233557
325300,2376,1158,"Very_Good",2005,"Northridge_Heights",3,91.5280707866724
309000,2452,1117,"Very_Good",2004,"Northridge_Heights",3,90.3082337349177
300000,2206,1090,"Excellent",2005,"Northridge_Heights",3,89.6138927728286
275500,2098,1030,"Very_Good",2005,"Northridge_Heights",3,87.64112080331
338500,2091,1606,"Excellent",2005,"Northridge_Heights",2,92.482746918736
345000,2324,1175,"Excellent",2005,"Northridge_Heights",3,92.9426227186813
344133,2253,1209,"Very_Good",2005,"Northridge_Heights",2,92.8816599813644
298236,2389,1054,"Very_Good",2006,"Northridge_Heights",3,89.4759758700518
329900,2358,1524,"Very_Good",2005,"Northridge_Heights",3,91.8640052767231
360000,1944,1896,"Excellent",2003,"Northridge_Heights",3,93.9795897113271
281000,1970,1085,"Very_Good",2006,"Northridge_Heights",3,88.0951100745696
372397,1792,1792,"Excellent",2005,"Northridge_Heights",3,94.8124197914431
378000,1780,1780,"Excellent",2004,"Northridge_Heights",3,95.1820182055256
374000,1792,1792,"Excellent",2003,"Northridge_Heights",3,94.9185842241448
437154,2728,1848,"Excellent",2005,"Northridge_Heights",3,98.8533888303475
275000,1904,1058,"Very_Good",2005,"Northridge_Heights",2,87.5995130192361
279000,1914,1420,"Very_Good",2004,"Northridge_Heights",3,87.9308005708442
185850,1364,1364,"Good",2005,"Northridge_Heights",2,79.0521027689002
282500,1565,1560,"Excellent",2005,"Northridge_Heights",2,88.2177675406845
202500,1368,1368,"Good",2005,"Northridge_Heights",2,80.8528137423857
202665,1368,1368,"Good",2005,"Northridge_Heights",2,80.870093295847
332200,1686,1686,"Excellent",2006,"Northridge_Heights",3,92.0306566083629
310090,1666,1666,"Excellent",2006,"Northridge_Heights",2,90.3912922088579
171750,1405,1405,"Good",2003,"Northridge_Heights",2,77.4299518066459
169990,1316,1316,"Above_Average",2005,"Gilbert",2,77.2205329312409
170440,1456,728,"Above_Average",2005,"Gilbert",2,77.2742316975147
169985,1492,738,"Good",2006,"Gilbert",2,77.2199356797201
179665,1496,654,"Good",2006,"Gilbert",2,78.3523244176985
219210,1863,879,"Good",2006,"Gilbert",3,82.5515962443405
174190,1326,1326,"Above_Average",2006,"Gilbert",2,77.7176363067484
172785,1456,728,"Above_Average",2006,"Gilbert",2,77.552353857292
258000,2373,1052,"Very_Good",2004,"Gilbert",3,86.1498311894603
185101,1492,738,"Good",2006,"Gilbert",2,78.9682982780041
210250,1364,1220,"Good",2006,"Bloomington_Heights",2,81.6532788140106
234000,1557,1374,"Good",2003,"Bloomington_Heights",2,83.9759480674497
215000,1456,1273,"Very_Good",2003,"Bloomington_Heights",2,82.1330064284103
246990,1511,1368,"Good",2002,"Bloomington_Heights",2,85.1722723670788
178740,1414,1375,"Good",2004,"Bloomington_Heights",2,78.2461220210527
225000,1548,1365,"Good",2004,"Bloomington_Heights",2,83.1175434938573
167240,1248,1248,"Good",2005,"Bloomington_Heights",2,76.8900364375279
156820,1142,1142,"Good",2005,"Bloomington_Heights",2,75.5995025585305
213490,1506,1362,"Good",2005,"Bloomington_Heights",2,81.9813729471978
264561,1567,1520,"Very_Good",2006,"Bloomington_Heights",3,86.7175780821045
246578,1500,1356,"Good",2006,"Bloomington_Heights",3,85.1350623788343
192140,1838,732,"Average",2005,"Gilbert",2,79.746070408665
183200,1509,783,"Above_Average",2002,"Gilbert",2,78.7544503872176
178000,1414,707,"Very_Good",2004,"Gilbert",2,78.1608629160702
201490,1598,848,"Good",2004,"Gilbert",2,80.746811145962
230500,1936,1406,"Very_Good",2000,"Gilbert",2,83.6451167256967
180000,1509,783,"Good",2003,"Gilbert",2,78.3906857562847
172400,1664,953,"Above_Average",2000,"Gilbert",2,77.5068870553191
215000,1889,982,"Above_Average",2000,"Gilbert",2,82.1330064284103
199900,1886,930,"Good",1998,"Gilbert",2,80.5791253794612
173000,1671,959,"Above_Average",2000,"Gilbert",2,77.5777113541887
287602,2322,1035,"Good",2006,"Gilbert",3,88.6313443101232
230000,2291,975,"Good",1999,"Gilbert",2,83.5975481237937
348000,2392,1396,"Very_Good",1997,"Northridge",3,93.1526838044203
286000,1976,1044,"Very_Good",1998,"Northridge",3,88.5020802607022
300000,2234,1160,"Very_Good",2000,"Northridge",3,89.6138927728286
625000,3627,1930,"Very_Excellent",1995,"Northridge",3,108.46826503807
405000,2855,1540,"Excellent",2000,"Northridge",3,96.9075698304458
280000,1924,1086,"Very_Good",1998,"Northridge",2,88.0130653516482
258000,2263,1141,"Very_Good",1998,"Northridge",2,86.1498311894603
350000,2726,1342,"Very_Good",1995,"Northridge",3,93.2919711639115
584500,3500,1733,"Excellent",1993,"Northridge",3,106.600252943067
321000,2494,1290,"Very_Good",1994,"Northridge",3,91.2108077032108
290000,2526,1165,"Very_Good",1994,"Northridge",3,88.8238314842433
315000,2799,1286,"Very_Good",1993,"Northridge",3,90.7627444107517
252000,1964,1100,"Very_Good",2005,"Somerset",2,85.6210703725811
336820,1670,1670,"Very_Good",2006,"Somerset",3,92.3628107538585
423000,2097,2077,"Very_Good",2005,"Somerset",3,98.0105486043763
290000,1660,1660,"Very_Good",2006,"Somerset",2,88.8238314842433
232000,1616,1616,"Good",2005,"Somerset",3,83.787359741748
199000,1504,1504,"Very_Good",2006,"Somerset",2,80.483765111544
198600,1278,1278,"Very_Good",2006,"Somerset",2,80.44127892003
405749,2640,2036,"Excellent",2006,"Somerset",3,96.9541916886605
232600,1489,1489,"Very_Good",2006,"Somerset",2,83.8440638469327
266000,1939,1095,"Very_Good",2006,"Somerset",3,86.8406850109888
186500,1553,756,"Good",2005,"Somerset",2,79.1246252451134
200825,1716,858,"Above_Average",2005,"Somerset",2,80.6767995895106
197000,1576,770,"Good",2006,"Somerset",2,80.2706896066188
185000,1262,1262,"Above_Average",2006,"Somerset",2,78.956978088851
176000,1266,1257,"Good",2005,"Somerset",2,77.9290951267556
187750,1301,1293,"Good",2006,"Somerset",2,79.2635604202334
139500,1142,1142,"Above_Average",2005,"Sawyer_West",0,73.304280651427
186800,1400,1400,"Good",2005,"Sawyer_West",2,79.1580332330664
132000,1131,1131,"Above_Average",2005,"Sawyer_West",0,72.2436140267969
142500,1141,1141,"Above_Average",2005,"Sawyer_West",2,73.7165847693824
158000,1158,1158,"Above_Average",2004,"Sawyer_West",2,75.7488195059499
184000,1686,891,"Good",2005,"Sawyer_West",2,78.8446461073298
184900,1585,784,"Good",2005,"Sawyer_West",2,78.9457654133109
187000,1837,941,"Above_Average",1997,"Sawyer_West",2,79.180282876056
175900,1603,761,"Above_Average",1992,"Sawyer_West",2,77.9174549907616
248500,1731,836,"Above_Average",1992,"Sawyer_West",2,85.3082520912446
172000,1398,1398,"Above_Average",1990,"Sawyer_West",2,77.4595680878856
151000,1217,1217,"Above_Average",1991,"Sawyer_West",2,74.850459433488
150000,1320,636,"Above_Average",1994,"Sawyer_West",2,74.7195868506172
107000,1056,1056,"Below_Average",1966,"Sawyer_West",1,68.3445693526111
119900,965,828,"Average",1965,"Sawyer_West",1,70.4328737979251
129500,988,988,"Average",1962,"Sawyer",2,71.8800194316192
125000,1728,1728,"Average",1963,"Sawyer",2,71.2120618617279
119500,1654,0,"Above_Average",1977,"Sawyer",2,70.3707168553723
144000,1211,864,"Average",1962,"Sawyer",2,73.9202997140237
151000,1212,506,"Above_Average",1977,"Sawyer",2,74.850459433488
126000,984,984,"Average",1965,"Sawyer",1,71.3620368075043
116000,909,882,"Average",1968,"Sawyer",1,69.8200761114241
133500,925,925,"Average",1963,"Sawyer",2,72.4592982577164
120875,1024,1024,"Average",1965,"Sawyer",1,70.583732416537
137000,935,935,"Average",1965,"Sawyer",1,72.9555830818204
124000,912,912,"Average",1964,"Sawyer",0,71.0611843480429
135000,1236,912,"Average",1961,"Sawyer",1,72.6731725095527
129200,941,912,"Average",1967,"Sawyer",1,71.8360352457567
260000,2646,1748,"Good",1974,"Veenker",2,86.324034574129
260000,2417,1288,"Very_Good",1991,"Northridge",2,86.324034574129
334000,2826,1334,"Very_Good",1992,"Northridge",3,92.1604767934931
310000,2520,1338,"Very_Good",1993,"Northridge",3,90.3844424708227
268000,2295,1095,"Good",1992,"Northridge",2,87.0109588321575
262000,1624,1624,"Very_Good",1994,"Northridge",3,86.4972358192482
176400,1143,1143,"Good",2004,"Somerset",2,77.9756061276768
197000,1247,1247,"Very_Good",2005,"Somerset",2,80.2706896066188
151000,1200,600,"Good",2005,"Somerset",2,74.850459433488
147400,1223,600,"Good",2005,"Somerset",2,74.3762286828397
149900,1223,600,"Good",2005,"Somerset",2,74.7064636382165
144152,1200,600,"Good",2005,"Somerset",2,73.9408538811009
166000,1524,756,"Above_Average",2000,"Somerset",2,76.7396780522952
183900,1452,691,"Good",1999,"Somerset",2,78.8333877465198
165000,1382,673,"Good",2000,"Somerset",2,76.617806492789
139000,1080,530,"Good",2003,"Somerset",2,73.234918284014
200000,1694,569,"Good",1997,"Somerset",1,80.5897010752451
221000,1568,1568,"Very_Good",2001,"Somerset",2,82.7277460508897
270000,1494,1494,"Very_Good",1995,"Veenker",2,87.1802822781911
165000,1208,1208,"Above_Average",1977,"Veenker",2,76.617806492789
214000,1235,1235,"Very_Good",1980,"Greens",2,82.032676605933
188000,1036,1036,"Very_Good",1980,"Greens",2,79.2912641540349
190000,1226,1226,"Very_Good",1980,"Greens",2,79.5119051971938
170000,1226,1226,"Very_Good",1978,"Greens",2,77.2217273947572
385000,1842,1842,"Excellent",1981,"Veenker",3,95.6380395069709
146500,1193,1153,"Average",1972,"Northwest_Ames",2,74.2563156996385
170000,1920,570,"Good",1968,"Northwest_Ames",2,77.2217273947572
262500,2156,1568,"Good",1968,"Northwest_Ames",2,86.5403811167574
179900,1416,708,"Above_Average",1968,"Northwest_Ames",2,78.3792402207226
250000,2654,1054,"Above_Average",1968,"Northwest_Ames",2,85.4427190999916
165150,1790,732,"Above_Average",1972,"Northwest_Ames",2,76.6361224786333
164500,1334,1334,"Good",1967,"Northwest_Ames",2,76.5566628716423
140000,1164,1164,"Good",1969,"Northwest_Ames",2,73.3734568107068
135500,980,980,"Average",1967,"North_Ames",1,72.7440677979602
142000,1051,1051,"Average",1968,"North_Ames",2,73.6483224419779
155000,1770,900,"Average",1968,"North_Ames",2,75.3675393294352
157500,976,976,"Above_Average",1968,"North_Ames",2,75.6856520746051
138500,1052,1052,"Average",1968,"North_Ames",1,73.1653685347066
140000,898,833,"Average",1968,"North_Ames",1,73.3734568107068
124400,1051,1051,"Average",1966,"North_Ames",1,71.1216444730511
158000,1141,1141,"Average",1967,"North_Ames",1,75.7488195059499
146000,1200,864,"Average",1965,"North_Ames",2,74.1894584701397
190000,1993,825,"Above_Average",1971,"Northwest_Ames",2,79.5119051971938
136500,1050,1050,"Average",1961,"North_Ames",1,72.8852718315515
129900,864,864,"Average",1958,"North_Ames",2,71.9385462930443
145000,1712,1626,"Average",1959,"North_Ames",2,74.0552271452151
185900,1565,1187,"Above_Average",1965,"North_Ames",1,79.0576881687615
160000,1251,1251,"Above_Average",1964,"North_Ames",1,76
167000,1488,1008,"Above_Average",1964,"North_Ames",2,76.8610002247364
157500,1440,720,"Average",1964,"North_Ames",2,75.6856520746051
140000,1095,588,"Above_Average",1958,"North_Ames",1,73.3734568107068
150000,1053,1008,"Average",1958,"North_Ames",2,74.7195868506172
151500,1248,1248,"Average",1960,"North_Ames",1,74.915652097218
129800,816,816,"Above_Average",1934,"North_Ames",1,71.9239272633376
137000,1008,1008,"Average",1954,"North_Ames",1,72.9555830818204
137000,1043,938,"Average",1947,"North_Ames",1,72.9555830818204
121600,1230,747,"Below_Average",1946,"Brookside",1,70.6953187805773
85500,869,440,"Below_Average",1923,"Brookside",0,64.3992783990321
79900,747,600,"Below_Average",1926,"Brookside",2,63.2506809484694
127000,1252,504,"Average",1908,"Brookside",2,71.5111216840655
161000,1433,1251,"Average",1961,"North_Ames",2,76.1247080947971
146500,1624,1444,"Average",1952,"North_Ames",1,74.2563156996385
135000,1216,1056,"Average",1951,"North_Ames",1,72.6731725095527
137900,2136,2136,"Average",1951,"North_Ames",2,73.081659821521
133000,1578,806,"Above_Average",1941,"North_Ames",1,72.3876063849323
137000,1728,704,"Average",1949,"North_Ames",1,72.9555830818204
121000,936,936,"Average",1954,"North_Ames",1,70.6030071907048
119000,1584,1584,"Average",1967,"North_Ames",2,70.2928008585711
172000,1246,1246,"Above_Average",1964,"North_Ames",2,77.4595680878856
98600,1235,1235,"Average",1961,"North_Ames",2,66.8808994708337
226000,2157,924,"Good",1966,"North_Ames",2,83.2141798526078
118000,1128,936,"Average",1954,"North_Ames",1,70.1362292805728
235000,3112,1360,"Very_Good",1918,"North_Ames",2,84.0697892121136
135000,1008,1008,"Above_Average",1963,"North_Ames",2,72.6731725095527
132500,1190,1106,"Average",1962,"North_Ames",2,72.3157120875146
143000,1144,1144,"Average",1959,"North_Ames",1,73.7846676947359
132000,1364,1179,"Average",1957,"North_Ames",1,72.2436140267969
145250,1383,1383,"Above_Average",1960,"North_Ames",1,74.0888499086204
162000,1336,1121,"Above_Average",1958,"North_Ames",2,76.2488365971706
148000,1370,1058,"Average",1956,"North_Ames",1,74.4558659357911
141000,1092,1092,"Average",1957,"North_Ames",1,73.5112551425014
153000,1124,1124,"Above_Average",1956,"North_Ames",1,75.1102667736277
134450,1236,1070,"Average",1957,"North_Ames",1,72.5949598703186
135960,943,943,"Average",1979,"North_Ames",2,72.8091183846274
156000,1050,1050,"Above_Average",1954,"North_Ames",1,75.4952429432232
140000,1375,1367,"Above_Average",1954,"North_Ames",2,73.3734568107068
139500,1008,1008,"Average",1952,"North_Ames",1,73.304280651427
155000,1575,216,"Above_Average",1951,"North_Ames",2,75.3675393294352
127000,1145,301,"Average",1956,"North_Ames",2,71.5111216840655
133500,1005,1005,"Average",1956,"North_Ames",1,72.4592982577164
125000,1056,1056,"Average",1955,"North_Ames",1,71.2120618617279
142000,884,884,"Average",1951,"North_Ames",1,73.6483224419779
167000,2039,929,"Good",1941,"North_Ames",3,76.8610002247364
159000,1384,1015,"Average",1956,"North_Ames",2,75.8747059585236
180000,2640,2171,"Average",1925,"Old_Town",3,78.3906857562847
127000,1312,784,"Above_Average",1947,"North_Ames",2,71.5111216840655
112000,1310,617,"Above_Average",1924,"Old_Town",1,69.1752975382956
99800,713,713,"Fair",1930,"Old_Town",1,67.0955841080022
117000,833,833,"Average",1954,"Old_Town",1,69.9786593584654
108480,1073,1073,"Average",1921,"Old_Town",1,68.5934456108894
68000,715,715,"Fair",1929,"North_Ames",2,60.5932623369473
86900,720,448,"Below_Average",1900,"Old_Town",1,64.6775724043503
120000,1130,1120,"Average",1920,"Old_Town",2,70.448388728168
155500,1595,663,"Above_Average",1915,"Old_Town",2,75.4314681282029
80000,1760,1077,"Below_Average",1910,"Old_Town",2,63.2717132202972
105000,1214,672,"Fair",1915,"Old_Town",3,68.0041148735702
160000,2414,954,"Average",1900,"Old_Town",2,76
170000,1466,796,"Average",1936,"Old_Town",2,77.2217273947572
160000,1324,1088,"Above_Average",1965,"North_Ames",2,76
159950,1086,1024,"Average",1966,"North_Ames",2,75.9937492674446
165000,1146,1083,"Above_Average",1963,"North_Ames",1,76.617806492789
159000,1734,912,"Above_Average",1962,"North_Ames",2,75.8747059585236
147000,1207,1135,"Above_Average",1962,"North_Ames",1,74.3230020112729
115000,912,912,"Average",1964,"North_Ames",1,69.6604642023129
159500,1194,655,"Above_Average",1959,"North_Ames",2,75.9374266240106
120000,864,864,"Above_Average",1959,"North_Ames",1,70.448388728168
129900,816,816,"Average",1957,"North_Ames",1,71.9385462930443
183000,1773,1313,"Above_Average",1961,"North_Ames",2,78.7318553133337
157500,1472,0,"Good",1959,"North_Ames",2,75.6856520746051
